"","pid","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
"5482","5d9ae3ff9d2a700014869bcb","pog",218,122,1,193,5396,702852,"64e50d1d077cfbb62cfd572e",2,0,0,37,7,25
"5483","5d9ae3ff9d2a700014869bcb","pog",159,159,1,144,2406,705259,"64e50d1d077cfbb62cfd572e",2,0,0,37,8,15
"5484","5d9ae3ff9d2a700014869bcb","pog",165,171,1,153,3029,708288,"64e50d1d077cfbb62cfd572e",2,0,0,37,9,12
"5485","5d9ae3ff9d2a700014869bcb","pog",185,181,1,170,4726,713016,"64e50d1d077cfbb62cfd572e",2,0,0,37,10,15
"5486","5d9ae3ff9d2a700014869bcb","pog",204,140,1,184,4821,717838,"64e50d1d077cfbb62cfd572e",2,0,0,37,11,20
"5487","5d9ae3ff9d2a700014869bcb","pog",212,112,1,190,8000,725840,"64e50d1d077cfbb62cfd572e",2,0,0,37,12,22
"5488","5d9ae3ff9d2a700014869bcb","pog",151,153,1,121,2606,728447,"64e50d1d077cfbb62cfd572e",2,0,0,37,13,30
"5489","5d9ae3ff9d2a700014869bcb","pog",152,192,1,129,5192,733640,"64e50d1d077cfbb62cfd572e",2,0,0,37,14,23
"5490","5d9ae3ff9d2a700014869bcb","pog",199,195,1,186,3758,737400,"64e50d1d077cfbb62cfd572e",2,0,0,37,15,13
"5491","5d9ae3ff9d2a700014869bcb","br",24,-2,2,286,5114,752096,"64e50d1d077cfbb62cfd572e",2,13,-24,37,1,0.0839160839160839
"5492","5d9ae3ff9d2a700014869bcb","br",23,23,2,274,3153,755250,"64e50d1d077cfbb62cfd572e",2,9,11,37,2,0.083941605839416
"5493","5d9ae3ff9d2a700014869bcb","br",15,-12,2,200,3933,759186,"64e50d1d077cfbb62cfd572e",2,15,17,37,3,0.075
"5494","5d9ae3ff9d2a700014869bcb","br",25,26,2,223,3174,762361,"64e50d1d077cfbb62cfd572e",2,0,-5,37,4,0.112107623318386
"5495","5d9ae3ff9d2a700014869bcb","br",15,-22,2,231,4555,766921,"64e50d1d077cfbb62cfd572e",2,18,18,37,5,0.0649350649350649
"5496","5d9ae3ff9d2a700014869bcb","br",15,-6,2,243,3025,769947,"64e50d1d077cfbb62cfd572e",2,21,-15,37,6,0.0617283950617284
"5497","5d9ae3ff9d2a700014869bcb","br",21,21,2,236,1459,771407,"64e50d1d077cfbb62cfd572e",2,-8,23,37,7,0.0889830508474576
"5498","5d9ae3ff9d2a700014869bcb","br",18,12,2,275,2475,773884,"64e50d1d077cfbb62cfd572e",2,15,8,37,8,0.0654545454545455
"5499","5d9ae3ff9d2a700014869bcb","br",21,11,2,223,3405,777294,"64e50d1d077cfbb62cfd572e",2,-24,-11,37,9,0.0941704035874439
"5500","5d9ae3ff9d2a700014869bcb","br",17,6,2,266,1928,779223,"64e50d1d077cfbb62cfd572e",2,-26,14,37,10,0.0639097744360902
"5501","5d9ae3ff9d2a700014869bcb","br",22,11,2,280,3847,783071,"64e50d1d077cfbb62cfd572e",2,2,-20,37,11,0.0785714285714286
"5502","5d9ae3ff9d2a700014869bcb","br",14,-14,2,211,4820,787893,"64e50d1d077cfbb62cfd572e",2,-21,-27,37,12,0.0663507109004739
"5503","5d9ae3ff9d2a700014869bcb","br",13,-24,2,234,5861,793756,"64e50d1d077cfbb62cfd572e",2,22,-30,37,13,0.0555555555555556
"5504","5d9ae3ff9d2a700014869bcb","br",16,16,2,258,1121,794879,"64e50d1d077cfbb62cfd572e",2,1,-23,37,14,0.062015503875969
"5505","5d9ae3ff9d2a700014869bcb","br",22,-12,2,249,4721,799601,"64e50d1d077cfbb62cfd572e",2,-1,-2,37,15,0.0883534136546185
"5506","5d9ae3ff9d2a700014869bcb","pz",63,25,1,49,4441,827043,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,1,0.285714285714286
"5507","5d9ae3ff9d2a700014869bcb","pz",36,43,1,22,3776,830821,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,2,0.636363636363636
"5508","5d9ae3ff9d2a700014869bcb","pz",55,54,1,40,2185,833010,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,3,0.375
"5509","5d9ae3ff9d2a700014869bcb","pz",73,51,1,54,7011,840024,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,4,0.351851851851852
"5510","5d9ae3ff9d2a700014869bcb","pz",27,54,1,21,5353,845380,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,5,0.285714285714286
"5511","5d9ae3ff9d2a700014869bcb","pz",40,49,1,28,3547,848928,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,6,0.428571428571429
"5512","5d9ae3ff9d2a700014869bcb","pz",64,28,1,54,4098,853027,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,7,0.185185185185185
"5513","5d9ae3ff9d2a700014869bcb","pz",41,26,1,30,2752,855781,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,8,0.366666666666667
"5514","5d9ae3ff9d2a700014869bcb","pz",67,44,1,54,3720,859506,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,9,0.240740740740741
"5515","5d9ae3ff9d2a700014869bcb","pz",63,47,1,56,2371,861878,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,10,0.125
"5516","5d9ae3ff9d2a700014869bcb","pz",53,39,1,53,1999,863881,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,11,0
"5517","5d9ae3ff9d2a700014869bcb","pz",40,26,1,25,4129,868012,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,12,0.6
"5518","5d9ae3ff9d2a700014869bcb","pz",47,54,1,33,3548,871561,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,13,0.424242424242424
"5519","5d9ae3ff9d2a700014869bcb","pz",60,30,1,49,5125,876687,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,14,0.224489795918367
"5520","5d9ae3ff9d2a700014869bcb","pz",65,52,1,49,2281,878969,"64e50d1d077cfbb62cfd572e",2,NA,NA,37,15,0.326530612244898
"5521","5d9ae3ff9d2a700014869bcb","eb",25,31,1,31,4418,905630,"64e50d1d077cfbb62cfd572e",2,0,0,37,1,0.193548387096774
"5522","5d9ae3ff9d2a700014869bcb","eb",42,32,1,50,4106,909738,"64e50d1d077cfbb62cfd572e",2,0,0,37,2,0.16
"5523","5d9ae3ff9d2a700014869bcb","eb",23,25,1,26,4811,914552,"64e50d1d077cfbb62cfd572e",2,0,0,37,3,0.115384615384615
"5524","5d9ae3ff9d2a700014869bcb","eb",38,26,1,43,4536,919091,"64e50d1d077cfbb62cfd572e",2,0,0,37,4,0.116279069767442
"5525","5d9ae3ff9d2a700014869bcb","eb",33,35,1,39,2585,921684,"64e50d1d077cfbb62cfd572e",2,0,0,37,5,0.153846153846154
"5526","5d9ae3ff9d2a700014869bcb","eb",22,26,1,25,3287,924973,"64e50d1d077cfbb62cfd572e",2,0,0,37,6,0.12
"5527","5d9ae3ff9d2a700014869bcb","eb",23,26,1,25,2265,927241,"64e50d1d077cfbb62cfd572e",2,0,0,37,7,0.08
"5528","5d9ae3ff9d2a700014869bcb","eb",30,30,1,35,2498,929742,"64e50d1d077cfbb62cfd572e",2,0,0,37,8,0.142857142857143
"5529","5d9ae3ff9d2a700014869bcb","eb",45,45,1,52,3002,932746,"64e50d1d077cfbb62cfd572e",2,0,0,37,9,0.134615384615385
"5530","5d9ae3ff9d2a700014869bcb","eb",35,27,1,45,4674,937427,"64e50d1d077cfbb62cfd572e",2,0,0,37,10,0.222222222222222
"5531","5d9ae3ff9d2a700014869bcb","eb",32,25,1,40,3079,940512,"64e50d1d077cfbb62cfd572e",2,0,0,37,11,0.2
"5532","5d9ae3ff9d2a700014869bcb","eb",42,48,1,48,3225,943740,"64e50d1d077cfbb62cfd572e",2,0,0,37,12,0.125
"5533","5d9ae3ff9d2a700014869bcb","eb",39,35,1,47,2706,946448,"64e50d1d077cfbb62cfd572e",2,0,0,37,13,0.170212765957447
"5534","5d9ae3ff9d2a700014869bcb","eb",29,44,1,32,4443,950894,"64e50d1d077cfbb62cfd572e",2,0,0,37,14,0.09375
"5535","5d9ae3ff9d2a700014869bcb","eb",30,29,1,34,2281,953177,"64e50d1d077cfbb62cfd572e",2,0,0,37,15,0.117647058823529
"5536","5d9ae3ff9d2a700014869bcb","zol",-0.98,-0.02,2,NA,4537,974865,"64e50d1d077cfbb62cfd572e",2,23,-13,37,1,0.98
"5537","5d9ae3ff9d2a700014869bcb","zol",-0.53,0.13,2,NA,4943,979812,"64e50d1d077cfbb62cfd572e",2,8,-15,37,2,0.53
"5538","5d9ae3ff9d2a700014869bcb","zol",-1.13,-0.07,2,NA,4689,984504,"64e50d1d077cfbb62cfd572e",2,-28,-25,37,3,1.13
"5539","5d9ae3ff9d2a700014869bcb","zol",-1.06,0.36,2,NA,2947,987455,"64e50d1d077cfbb62cfd572e",2,-19,13,37,4,1.06
"5540","5d9ae3ff9d2a700014869bcb","zol",0.55,0.25,2,NA,8000,995457,"64e50d1d077cfbb62cfd572e",2,-21,19,37,5,-0.55
"5541","5d9ae3ff9d2a700014869bcb","zol",-1.03,-0.57,2,NA,3222,998684,"64e50d1d077cfbb62cfd572e",2,-19,24,37,6,1.03
"5542","5d9ae3ff9d2a700014869bcb","zol",-1.29,-0.31,2,NA,4920,1003606,"64e50d1d077cfbb62cfd572e",2,-28,15,37,7,1.29
"5543","5d9ae3ff9d2a700014869bcb","zol",-1.25,-0.65,2,NA,4353,1007961,"64e50d1d077cfbb62cfd572e",2,-18,7,37,8,1.25
"5544","5d9ae3ff9d2a700014869bcb","zol",-1.21,0.11,2,NA,4358,1012323,"64e50d1d077cfbb62cfd572e",2,-9,-4,37,9,1.21
"5545","5d9ae3ff9d2a700014869bcb","zol",-1.25,0.55,2,NA,3866,1016191,"64e50d1d077cfbb62cfd572e",2,3,17,37,10,1.25
"5546","5d9ae3ff9d2a700014869bcb","zol",-1.35,0.25,2,NA,3067,1019262,"64e50d1d077cfbb62cfd572e",2,19,12,37,11,1.35
"5547","5d9ae3ff9d2a700014869bcb","zol",-0.4,0.5,2,NA,6063,1025327,"64e50d1d077cfbb62cfd572e",2,-25,26,37,12,0.4
"5548","5d9ae3ff9d2a700014869bcb","zol",-0.7,0.4,2,NA,4617,1029948,"64e50d1d077cfbb62cfd572e",2,0,-10,37,13,0.7
"5549","5d9ae3ff9d2a700014869bcb","zol",-0.37,-0.63,2,NA,4845,1034798,"64e50d1d077cfbb62cfd572e",2,7,-1,37,14,0.37
"5550","5d9ae3ff9d2a700014869bcb","zol",-0.77,-0.63,2,NA,5895,1040696,"64e50d1d077cfbb62cfd572e",2,10,-17,37,15,0.77
"5551","5dbb604ab1df1b16c10a3510","pog",226,122,1,189,8000,161344,"64e50dfeeb435f2e39f05c5e",1,0,0,38,1,37
"5552","5dbb604ab1df1b16c10a3510","pog",169,137,1,130,8000,169353,"64e50dfeeb435f2e39f05c5e",1,0,0,38,2,39
"5553","5dbb604ab1df1b16c10a3510","pog",162,178,1,131,7063,176425,"64e50dfeeb435f2e39f05c5e",1,0,0,38,3,31
"5554","5dbb604ab1df1b16c10a3510","pog",168,136,1,132,8000,184429,"64e50dfeeb435f2e39f05c5e",1,0,0,38,4,36
"5555","5dbb604ab1df1b16c10a3510","pog",160,172,1,128,8000,192439,"64e50dfeeb435f2e39f05c5e",1,0,0,38,5,32
"5556","5dbb604ab1df1b16c10a3510","pog",199,219,1,187,8000,200447,"64e50dfeeb435f2e39f05c5e",1,0,0,38,6,12
"5557","5dbb604ab1df1b16c10a3510","pog",195,173,1,185,8000,208457,"64e50dfeeb435f2e39f05c5e",1,0,0,38,7,10
"5558","5dbb604ab1df1b16c10a3510","pog",161,211,1,122,8000,216467,"64e50dfeeb435f2e39f05c5e",1,0,0,38,8,39
"5559","5dbb604ab1df1b16c10a3510","pog",161,133,1,127,8000,224473,"64e50dfeeb435f2e39f05c5e",1,0,0,38,9,34
"5560","5dbb604ab1df1b16c10a3510","pog",196,204,1,162,8000,232483,"64e50dfeeb435f2e39f05c5e",1,0,0,38,10,34
"5561","5dbb604ab1df1b16c10a3510","pog",203,165,1,181,8000,240488,"64e50dfeeb435f2e39f05c5e",1,0,0,38,11,22
"5562","5dbb604ab1df1b16c10a3510","pog",207,119,1,192,8000,248500,"64e50dfeeb435f2e39f05c5e",1,0,0,38,12,15
"5563","5dbb604ab1df1b16c10a3510","pog",180,186,1,163,8000,256510,"64e50dfeeb435f2e39f05c5e",1,0,0,38,13,17
"5564","5dbb604ab1df1b16c10a3510","pog",216,150,1,197,8000,264520,"64e50dfeeb435f2e39f05c5e",1,0,0,38,14,19
"5565","5dbb604ab1df1b16c10a3510","pog",190,156,1,172,8000,272530,"64e50dfeeb435f2e39f05c5e",1,0,0,38,15,18
"5566","5dbb604ab1df1b16c10a3510","eb",32,38,1,37,4938,333781,"64e50dfeeb435f2e39f05c5e",1,0,0,38,1,0.135135135135135
"5567","5dbb604ab1df1b16c10a3510","eb",33,26,1,38,6900,340687,"64e50dfeeb435f2e39f05c5e",1,0,0,38,2,0.131578947368421
"5568","5dbb604ab1df1b16c10a3510","eb",31,27,1,34,6279,346970,"64e50dfeeb435f2e39f05c5e",1,0,0,38,3,0.0882352941176471
"5569","5dbb604ab1df1b16c10a3510","eb",38,52,1,42,5129,352104,"64e50dfeeb435f2e39f05c5e",1,0,0,38,4,0.0952380952380952
"5570","5dbb604ab1df1b16c10a3510","eb",45,39,1,54,7384,359493,"64e50dfeeb435f2e39f05c5e",1,0,0,38,5,0.166666666666667
"5571","5dbb604ab1df1b16c10a3510","eb",39,39,1,45,2147,361647,"64e50dfeeb435f2e39f05c5e",1,0,0,38,6,0.133333333333333
"5572","5dbb604ab1df1b16c10a3510","eb",43,29,1,54,7168,368820,"64e50dfeeb435f2e39f05c5e",1,0,0,38,7,0.203703703703704
"5573","5dbb604ab1df1b16c10a3510","eb",32,24,1,36,5422,374246,"64e50dfeeb435f2e39f05c5e",1,0,0,38,8,0.111111111111111
"5574","5dbb604ab1df1b16c10a3510","eb",37,33,1,45,3475,377726,"64e50dfeeb435f2e39f05c5e",1,0,0,38,9,0.177777777777778
"5575","5dbb604ab1df1b16c10a3510","eb",31,24,1,32,4413,382146,"64e50dfeeb435f2e39f05c5e",1,0,0,38,10,0.03125
"5576","5dbb604ab1df1b16c10a3510","eb",31,36,1,34,3819,385971,"64e50dfeeb435f2e39f05c5e",1,0,0,38,11,0.0882352941176471
"5577","5dbb604ab1df1b16c10a3510","eb",31,44,1,35,5734,391712,"64e50dfeeb435f2e39f05c5e",1,0,0,38,12,0.114285714285714
"5578","5dbb604ab1df1b16c10a3510","eb",25,54,1,25,7437,399154,"64e50dfeeb435f2e39f05c5e",1,0,0,38,13,0
"5579","5dbb604ab1df1b16c10a3510","eb",27,27,1,30,3333,402493,"64e50dfeeb435f2e39f05c5e",1,0,0,38,14,0.1
"5580","5dbb604ab1df1b16c10a3510","eb",31,32,1,33,3304,405803,"64e50dfeeb435f2e39f05c5e",1,0,0,38,15,0.0606060606060606
"5581","5dbb604ab1df1b16c10a3510","br",-19,-29,1,222,8000,439063,"64e50dfeeb435f2e39f05c5e",1,-13,4,38,1,0.0855855855855856
"5582","5dbb604ab1df1b16c10a3510","br",-18,-18,1,292,3511,442576,"64e50dfeeb435f2e39f05c5e",1,-11,-5,38,2,0.0616438356164384
"5583","5dbb604ab1df1b16c10a3510","br",-11,-18,1,218,6544,449125,"64e50dfeeb435f2e39f05c5e",1,27,-12,38,3,0.0504587155963303
"5584","5dbb604ab1df1b16c10a3510","br",-13,7,1,271,4431,453562,"64e50dfeeb435f2e39f05c5e",1,16,21,38,4,0.047970479704797
"5585","5dbb604ab1df1b16c10a3510","br",-13,18,1,203,5186,458754,"64e50dfeeb435f2e39f05c5e",1,5,-19,38,5,0.0640394088669951
"5586","5dbb604ab1df1b16c10a3510","br",-15,10,1,207,7105,465865,"64e50dfeeb435f2e39f05c5e",1,-16,19,38,6,0.072463768115942
"5587","5dbb604ab1df1b16c10a3510","br",-16,-3,1,259,4100,469969,"64e50dfeeb435f2e39f05c5e",1,-25,12,38,7,0.0617760617760618
"5588","5dbb604ab1df1b16c10a3510","br",-10,20,1,214,5462,475436,"64e50dfeeb435f2e39f05c5e",1,23,-23,38,8,0.0467289719626168
"5589","5dbb604ab1df1b16c10a3510","br",-14,-21,1,215,6605,482046,"64e50dfeeb435f2e39f05c5e",1,-25,-26,38,9,0.0651162790697674
"5590","5dbb604ab1df1b16c10a3510","br",-13,13,1,232,5687,487739,"64e50dfeeb435f2e39f05c5e",1,-10,10,38,10,0.0560344827586207
"5591","5dbb604ab1df1b16c10a3510","br",-16,-25,1,206,6074,493820,"64e50dfeeb435f2e39f05c5e",1,28,-2,38,11,0.0776699029126214
"5592","5dbb604ab1df1b16c10a3510","br",-13,-8,1,245,5120,498944,"64e50dfeeb435f2e39f05c5e",1,-13,27,38,12,0.0530612244897959
"5593","5dbb604ab1df1b16c10a3510","br",-14,-15,1,245,3082,502034,"64e50dfeeb435f2e39f05c5e",1,21,25,38,13,0.0571428571428571
"5594","5dbb604ab1df1b16c10a3510","br",-11,-6,1,280,3708,505749,"64e50dfeeb435f2e39f05c5e",1,19,21,38,14,0.0392857142857143
"5595","5dbb604ab1df1b16c10a3510","br",-12,-12,1,279,3694,509448,"64e50dfeeb435f2e39f05c5e",1,6,-5,38,15,0.043010752688172
"5596","5dbb604ab1df1b16c10a3510","zol",-1.74,0.14,2,NA,8000,560902,"64e50dfeeb435f2e39f05c5e",1,4,-26,38,1,1.74
"5597","5dbb604ab1df1b16c10a3510","zol",-0.74,0.04,2,NA,8000,568912,"64e50dfeeb435f2e39f05c5e",1,27,8,38,2,0.74
"5598","5dbb604ab1df1b16c10a3510","zol",-0.45,0.05,2,NA,8000,576923,"64e50dfeeb435f2e39f05c5e",1,-5,-15,38,3,0.45
"5599","5dbb604ab1df1b16c10a3510","zol",-1.05,0.15,2,NA,8000,584935,"64e50dfeeb435f2e39f05c5e",1,22,-6,38,4,1.05
"5600","5dbb604ab1df1b16c10a3510","zol",-1.48,-0.42,2,NA,8000,592945,"64e50dfeeb435f2e39f05c5e",1,19,-30,38,5,1.48
"5601","5dbb604ab1df1b16c10a3510","zol",-0.89,-0.21,2,NA,8000,600957,"64e50dfeeb435f2e39f05c5e",1,6,-2,38,6,0.89
"5602","5dbb604ab1df1b16c10a3510","zol",-0.89,0.69,2,NA,8000,608968,"64e50dfeeb435f2e39f05c5e",1,8,9,38,7,0.89
"5603","5dbb604ab1df1b16c10a3510","zol",-0.57,-0.13,2,NA,8000,616978,"64e50dfeeb435f2e39f05c5e",1,0,-12,38,8,0.57
"5604","5dbb604ab1df1b16c10a3510","zol",-0.86,0.56,2,NA,8000,624988,"64e50dfeeb435f2e39f05c5e",1,9,-14,38,9,0.86
"5605","5dbb604ab1df1b16c10a3510","zol",-0.56,-0.74,2,NA,8000,632999,"64e50dfeeb435f2e39f05c5e",1,25,-21,38,10,0.56
"5606","5dbb604ab1df1b16c10a3510","zol",-0.54,0.64,2,NA,8000,641009,"64e50dfeeb435f2e39f05c5e",1,-17,14,38,11,0.54
"5607","5dbb604ab1df1b16c10a3510","zol",-1.49,-0.71,2,NA,8000,649019,"64e50dfeeb435f2e39f05c5e",1,24,4,38,12,1.49
"5608","5dbb604ab1df1b16c10a3510","zol",-0.97,-0.73,2,NA,8000,657030,"64e50dfeeb435f2e39f05c5e",1,-10,-5,38,13,0.97
"5609","5dbb604ab1df1b16c10a3510","zol",-0.66,-0.04,2,NA,8000,665042,"64e50dfeeb435f2e39f05c5e",1,6,-2,38,14,0.66
"5610","5dbb604ab1df1b16c10a3510","zol",-2.56,-0.64,2,NA,8000,673052,"64e50dfeeb435f2e39f05c5e",1,25,-5,38,15,2.56
"5611","5dbb604ab1df1b16c10a3510","pz",65,32,1,60,6067,729823,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,1,0.0833333333333333
"5612","5dbb604ab1df1b16c10a3510","pz",33,24,1,27,3445,733274,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,2,0.222222222222222
"5613","5dbb604ab1df1b16c10a3510","pz",46,45,1,37,1993,735272,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,3,0.243243243243243
"5614","5dbb604ab1df1b16c10a3510","pz",41,21,1,36,4732,740011,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,4,0.138888888888889
"5615","5dbb604ab1df1b16c10a3510","pz",38,33,1,36,2102,742118,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,5,0.0555555555555556
"5616","5dbb604ab1df1b16c10a3510","pz",46,21,1,43,4512,746633,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,6,0.0697674418604651
"5617","5dbb604ab1df1b16c10a3510","pz",27,58,1,21,5512,752151,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,7,0.285714285714286
"5618","5dbb604ab1df1b16c10a3510","pz",58,37,1,53,3543,755700,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,8,0.0943396226415094
"5619","5dbb604ab1df1b16c10a3510","pz",50,26,1,47,4092,759796,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,9,0.0638297872340425
"5620","5dbb604ab1df1b16c10a3510","pz",60,60,1,52,1449,761250,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,10,0.153846153846154
"5621","5dbb604ab1df1b16c10a3510","pz",47,23,1,46,5999,767254,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,11,0.0217391304347826
"5622","5dbb604ab1df1b16c10a3510","pz",52,23,1,52,6141,773400,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,12,0
"5623","5dbb604ab1df1b16c10a3510","pz",55,30,1,54,4121,777527,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,13,0.0185185185185185
"5624","5dbb604ab1df1b16c10a3510","pz",56,54,1,53,3501,781033,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,14,0.0566037735849057
"5625","5dbb604ab1df1b16c10a3510","pz",37,32,1,36,2945,783983,"64e50dfeeb435f2e39f05c5e",1,NA,NA,38,15,0.0277777777777778
"5626","5dbb604ab1df1b16c10a3510","pog",281,393,2,301,8000,812758,"64e50dfeeb435f2e39f05c5e",2,0,0,38,1,20
"5627","5dbb604ab1df1b16c10a3510","pog",294,398,2,318,8000,820763,"64e50dfeeb435f2e39f05c5e",2,0,0,38,2,24
"5628","5dbb604ab1df1b16c10a3510","pog",304,304,2,330,3019,823793,"64e50dfeeb435f2e39f05c5e",2,0,0,38,3,26
"5629","5dbb604ab1df1b16c10a3510","pog",347,291,2,366,6305,830102,"64e50dfeeb435f2e39f05c5e",2,0,0,38,4,19
"5630","5dbb604ab1df1b16c10a3510","pog",314,324,2,332,6582,836691,"64e50dfeeb435f2e39f05c5e",2,0,0,38,5,18
"5631","5dbb604ab1df1b16c10a3510","pog",331,309,2,353,8000,844696,"64e50dfeeb435f2e39f05c5e",2,0,0,38,6,22
"5632","5dbb604ab1df1b16c10a3510","pog",317,371,2,334,8000,852704,"64e50dfeeb435f2e39f05c5e",2,0,0,38,7,17
"5633","5dbb604ab1df1b16c10a3510","pog",312,398,2,335,8000,860715,"64e50dfeeb435f2e39f05c5e",2,0,0,38,8,23
"5634","5dbb604ab1df1b16c10a3510","pog",283,309,2,317,8000,868724,"64e50dfeeb435f2e39f05c5e",2,0,0,38,9,34
"5635","5dbb604ab1df1b16c10a3510","pog",320,320,2,348,8000,876737,"64e50dfeeb435f2e39f05c5e",2,0,0,38,10,28
"5636","5dbb604ab1df1b16c10a3510","pog",284,300,2,316,8000,884751,"64e50dfeeb435f2e39f05c5e",2,0,0,38,11,32
"5637","5dbb604ab1df1b16c10a3510","pog",321,365,2,349,8000,892760,"64e50dfeeb435f2e39f05c5e",2,0,0,38,12,28
"5638","5dbb604ab1df1b16c10a3510","pog",309,355,2,330,8000,900769,"64e50dfeeb435f2e39f05c5e",2,0,0,38,13,21
"5639","5dbb604ab1df1b16c10a3510","pog",325,361,2,351,8000,908780,"64e50dfeeb435f2e39f05c5e",2,0,0,38,14,26
"5640","5dbb604ab1df1b16c10a3510","pog",334,366,2,368,8000,916791,"64e50dfeeb435f2e39f05c5e",2,0,0,38,15,34
"5641","5dbb604ab1df1b16c10a3510","zol",0.7,0.1,1,NA,8000,947431,"64e50dfeeb435f2e39f05c5e",2,-20,3,38,1,0.7
"5642","5dbb604ab1df1b16c10a3510","zol",0.5,0.2,1,NA,8000,955437,"64e50dfeeb435f2e39f05c5e",2,-4,-30,38,2,0.5
"5643","5dbb604ab1df1b16c10a3510","zol",1.38,-0.68,1,NA,8000,963448,"64e50dfeeb435f2e39f05c5e",2,19,-1,38,3,1.38
"5644","5dbb604ab1df1b16c10a3510","zol",0.74,0.26,1,NA,8000,971457,"64e50dfeeb435f2e39f05c5e",2,16,1,38,4,0.74
"5645","5dbb604ab1df1b16c10a3510","zol",0.9,-0.2,1,NA,8000,979467,"64e50dfeeb435f2e39f05c5e",2,-3,-20,38,5,0.9
"5646","5dbb604ab1df1b16c10a3510","zol",0.96,-0.26,1,NA,3684,983169,"64e50dfeeb435f2e39f05c5e",2,-6,18,38,6,0.96
"5647","5dbb604ab1df1b16c10a3510","zol",0.79,0.61,1,NA,5041,988216,"64e50dfeeb435f2e39f05c5e",2,-26,-11,38,7,0.79
"5648","5dbb604ab1df1b16c10a3510","zol",0.9,-0.1,1,NA,4543,992764,"64e50dfeeb435f2e39f05c5e",2,27,-6,38,8,0.9
"5649","5dbb604ab1df1b16c10a3510","zol",0.34,0.66,1,NA,8000,1000771,"64e50dfeeb435f2e39f05c5e",2,20,-23,38,9,0.34
"5650","5dbb604ab1df1b16c10a3510","zol",-0.69,0.39,1,NA,8000,1008781,"64e50dfeeb435f2e39f05c5e",2,18,-16,38,10,-0.69
"5651","5dbb604ab1df1b16c10a3510","zol",0.65,-0.45,1,NA,8000,1016790,"64e50dfeeb435f2e39f05c5e",2,19,21,38,11,0.65
"5652","5dbb604ab1df1b16c10a3510","zol",0.57,0.23,1,NA,8000,1024802,"64e50dfeeb435f2e39f05c5e",2,-20,-26,38,12,0.57
"5653","5dbb604ab1df1b16c10a3510","zol",-0.95,0.65,1,NA,8000,1032812,"64e50dfeeb435f2e39f05c5e",2,5,-13,38,13,-0.95
"5654","5dbb604ab1df1b16c10a3510","zol",0.16,0.64,1,NA,8000,1040821,"64e50dfeeb435f2e39f05c5e",2,21,2,38,14,0.16
"5655","5dbb604ab1df1b16c10a3510","zol",-0.38,-0.22,1,NA,8000,1048831,"64e50dfeeb435f2e39f05c5e",2,-7,-26,38,15,-0.38
"5656","5dbb604ab1df1b16c10a3510","pz",20,36,2,25,5162,1092414,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,1,0.2
"5657","5dbb604ab1df1b16c10a3510","pz",34,51,2,46,4528,1096946,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,2,0.260869565217391
"5658","5dbb604ab1df1b16c10a3510","pz",33,49,2,40,3670,1100620,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,3,0.175
"5659","5dbb604ab1df1b16c10a3510","pz",33,39,2,33,3670,1104296,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,4,0
"5660","5dbb604ab1df1b16c10a3510","pz",22,40,2,23,4338,1108639,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,5,0.0434782608695652
"5661","5dbb604ab1df1b16c10a3510","pz",36,22,2,43,7257,1115901,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,6,0.162790697674419
"5662","5dbb604ab1df1b16c10a3510","pz",44,31,2,52,4496,1120404,"64e50dfeeb435f2e39f05c5e",2,NA,NA,38,7,0.153846153846154
